DataVenda;ValorVenda;IdFormaDePagamento;FormaPagamento;TipoFormaPagamento;NumeroParcelas;Cliente_Codigo;Cliente_Data_Nascimento;UF_Cliente;CanalVenda
2011-04-13 22:49:00;269,00;1;Boleto Bancário;Boleto Bancário;1;611188;1955-08-30;RJ;xptockjf
2011-08-18 00:03:00;349,00;3;MasterCard;Cartão de Crédito;8;611189;1989-11-20;SP;xptockjmandiH2
2011-02-22 13:36:00;163,00;3;MasterCard;Cartão de Crédito;3;611191;1980-11-22;PI;
2011-01-18 18:18:00;59,00;3;MasterCard;Cartão de Crédito;2;611191;1980-11-22;PI;
2011-02-12 13:38:00;179,00;2;Visa;Cartão de Crédito;6;611191;1980-11-22;PI;
2011-02-24 22:03:00;189,00;6;Cupom de Desconto;Cupom;1;611192;1948-08-08;SC;xptoourMasc1
2011-02-17 14:37:00;99,00;3;MasterCard;Cartão de Crédito;4;611193;1990-01-31;MA;xptoourMasc1
2011-02-17 14:27:00;99,00;3;MasterCard;Cartão de Crédito;4;611193;1990-01-31;MA;xptoourMasc1
2011-01-27 10:47:00;179,00;2;Visa;Cartão de Crédito;8;611193;1990-01-31;MA;google
2011-02-06 12:53:00;107,00;2;Visa;Cartão de Crédito;4;611197;1960-12-07;PI;
2011-02-06 12:55:00;104,00;2;Visa;Cartão de Crédito;3;611197;1960-12-07;PI;
2011-02-06 13:00:00;83,00;3;MasterCard;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-02-06 13:02:00;83,00;2;Visa;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-02-06 13:04:00;83,00;2;Visa;Cartão de Crédito;2;611197;1960-12-07;PI;
2011-02-06 13:06:00;114,00;2;Visa;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-02-07 00:30:00;166,00;2;Visa;Cartão de Crédito;3;611197;1960-12-07;PI;
2011-02-07 00:40:00;83,00;2;Visa;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-02-07 00:49:00;166,00;2;Visa;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-02-07 00:59:00;168,00;3;MasterCard;Cartão de Crédito;4;611197;1960-12-07;PI;
2011-02-07 01:04:00;221,00;3;MasterCard;Cartão de Crédito;9;611197;1960-12-07;PI;
2011-02-07 15:41:00;83,00;2;Visa;Cartão de Crédito;1;611197;1960-12-07;PI;
2011-01-31 23:25:00;166,00;2;Visa;Cartão de Crédito;4;611197;1960-12-07;PI;
2011-01-31 22:08:00;211,00;2;Visa;Cartão de Crédito;7;611197;1960-12-07;PI;
2011-08-28 15:08:00;205,30;2;Visa;Cartão de Crédito;4;611197;1960-12-07;PI;
2011-08-28 15:14:00;209,00;2;Visa;Cartão de Crédito;4;611197;1960-12-07;PI;
2011-01-18 17:53:00;522,90;3;MasterCard;Cartão de Crédito;5;611199;1983-10-10;SE;AviseMe
2011-01-17 19:23:00;233,00;3;MasterCard;Cartão de Crédito;3;611199;1983-10-10;SE;xptoourMasc
2011-03-20 23:36:00;89,00;6;Cupom de Desconto;Cupom;1;611201;1988-10-22;DF;xptoourMasc3
2011-03-21 00:00:00;99,00;2;Visa;Cartão de Crédito;1;611201;1988-10-22;DF;xptoourMasc3
2011-03-21 22:46:00;69,00;6;Cupom de Desconto;Cupom;1;611201;1988-10-22;DF;xptoourMasc3
2011-02-07 13:10:00;121,00;1;Boleto Bancário;Boleto Bancário;1;611204;1996-02-04;PR;
2011-02-07 23:02:00;232,90;2;Visa;Cartão de Crédito;1;611205;1950-07-31;RJ;xptoourMasc1
2011-03-21 15:58:00;99,00;3;MasterCard;Cartão de Crédito;1;611206;1988-03-25;PE;
2011-01-27 18:09:00;69,00;3;MasterCard;Cartão de Crédito;1;611223;1984-12-12;MS;
2011-01-27 18:01:00;69,00;3;MasterCard;Cartão de Crédito;1;611223;1984-12-12;MS;
2011-02-07 16:37:00;179,00;1;Boleto Bancário;Boleto Bancário;1;611226;1982-07-31;SP;google
2011-05-21 15:04:00;89,00;2;Visa;Cartão de Crédito;4;611231;1989-04-16;PB;google
2011-04-18 00:22:00;98,00;3;MasterCard;Cartão de Crédito;2;611236;1995-01-11;AM;
2011-06-30 12:32:00;974,00;2;Visa;Cartão de Crédito;10;611242;1989-05-29;RS;
2011-01-10 11:56:00;249,00;1;Boleto Bancário;Boleto Bancário;1;611246;1993-03-03;SC;
2011-01-10 22:12:00;79,00;6;Cupom de Desconto;Cupom;1;611257;1987-11-18;ES;
2011-01-10 22:18:00;79,00;6;Cupom de Desconto;Cupom;1;611257;1987-11-18;ES;
2011-01-31 13:43:00;138,00;2;Visa;Cartão de Crédito;4;611266;1988-07-04;PI;
2011-01-31 19:53:00;339,00;3;MasterCard;Cartão de Crédito;2;611274;1967-07-07;MG;google
2011-02-01 00:28:00;339,00;1;Boleto Bancário;Boleto Bancário;1;611274;1967-07-07;MG;xptoourNcl
2011-01-31 06:54:00;339,00;3;MasterCard;Cartão de Crédito;2;611274;1967-07-07;MG;xptoourNcl
2011-01-30 22:20:00;339,00;1;Boleto Bancário;Boleto Bancário;1;611274;1967-07-07;MG;xptoourNcl
2011-02-01 14:09:00;90,30;2;Visa;Cartão de Crédito;1;611277;1969-06-24;ES;
2011-07-20 12:53:00;107,30;2;Visa;Cartão de Crédito;2;611286;1993-09-21;PR;
2011-08-07 20:00:00;72,30;2;Visa;Cartão de Crédito;0;611286;1993-09-21;PR;
2011-07-30 15:46:00;58,30;2;Visa;Cartão de Crédito;0;611286;1993-09-21;PR;
2011-01-25 19:08:00;141,00;2;Visa;Cartão de Crédito;1;611300;1981-06-22;SP;
2011-01-25 19:48:00;141,00;2;Visa;Cartão de Crédito;1;611300;1981-06-22;SP;
2011-03-25 18:59:00;327,00;2;Visa;Cartão de Crédito;1;611300;1981-06-22;SP;xptoourmprlckj
2011-05-17 07:35:00;156,00;6;Cupom de Desconto;Cupom;1;611300;1981-06-22;SP;
2011-05-17 07:41:00;171,00;6;Cupom de Desconto;Cupom;1;611300;1981-06-22;SP;
2011-02-26 18:39:00;112,00;1;Boleto Bancário;Boleto Bancário;1;611304;1985-03-06;SP;
2011-02-26 17:55:00;121,00;1;Boleto Bancário;Boleto Bancário;1;611304;1985-03-06;SP;
2011-02-09 23:06:00;139,00;2;Visa;Cartão de Crédito;2;611304;1985-03-06;SP;
2011-02-09 22:54:00;129,00;2;Visa;Cartão de Crédito;1;611304;1985-03-06;SP;
2011-02-05 18:44:00;269,00;4;Diners;Cartão de Crédito;10;611305;1982-02-02;SP;HiMidia
2011-02-19 19:30:00;593,00;6;Cupom de Desconto;Cupom;1;611306;1982-09-06;RJ;xptoourMasc1
2011-02-01 19:20:00;139,00;2;Visa;Cartão de Crédito;2;611309;1978-03-30;PR;
2011-02-01 19:57:00;104,00;2;Visa;Cartão de Crédito;1;611309;1978-03-30;PR;
2011-01-26 11:26:00;119,25;2;Visa;Cartão de Crédito;5;611313;1983-04-23;SP;google
2011-05-10 10:35:00;129,00;3;MasterCard;Cartão de Crédito;6;611313;1983-04-23;SP;google
2011-01-20 11:06:00;50,15;3;MasterCard;Cartão de Crédito;2;611316;1984-10-19;PE;STB
2011-01-11 11:47:00;289,00;3;MasterCard;Cartão de Crédito;5;611317;1977-03-12;MG;
2011-01-14 11:36:00;79,00;1;Boleto Bancário;Boleto Bancário;1;611318;1988-04-18;SP;
2011-08-27 07:17:00;79,00;3;MasterCard;Cartão de Crédito;0;611318;1988-04-18;SP;
2011-08-23 16:28:00;149,00;2;Visa;Cartão de Crédito;0;611319;1983-03-02;SP;
2011-08-11 16:54:00;183,60;3;MasterCard;Cartão de Crédito;4;611319;1983-03-02;SP;
2011-02-04 15:37:00;65,00;2;Visa;Cartão de Crédito;3;611319;1983-03-02;SP;xptoourFem3
2011-02-28 13:03:00;199,00;1;Boleto Bancário;Boleto Bancário;1;611319;1983-03-02;SP;xptoourFem2
2011-06-10 15:43:00;149,00;2;Visa;Cartão de Crédito;3;611319;1983-03-02;SP;xptockjncl
2011-04-18 10:22:00;157,00;3;MasterCard;Cartão de Crédito;5;611321;1966-06-03;SP;xptockj
2011-04-07 08:44:00;850,00;3;MasterCard;Cartão de Crédito;6;611321;1966-06-03;SP;xptoLSm2
2011-04-04 14:39:00;984,00;3;MasterCard;Cartão de Crédito;1;611322;1984-05-19;SP;xptodieselm
2011-04-02 14:33:00;1305,00;2;Visa;Cartão de Crédito;7;611322;1984-05-19;SP;
2011-04-02 11:15:00;1305,00;2;Visa;Cartão de Crédito;7;611322;1984-05-19;SP;
2011-01-30 11:52:00;1455,00;2;Visa;Cartão de Crédito;10;611322;1984-05-19;SP;
2011-01-29 13:26:00;1455,00;3;MasterCard;Cartão de Crédito;10;611322;1984-05-19;SP;
2011-02-03 13:14:00;288,00;3;MasterCard;Cartão de Crédito;10;611335;1988-12-26;SP;xptoourMasc1
2011-01-11 17:02:00;97,00;2;Visa;Cartão de Crédito;4;611337;1987-08-10;RJ;xptoourNcl
2011-02-09 17:31:00;59,90;2;Visa;Cartão de Crédito;1;611342;1982-09-25;RS;
2011-02-09 17:28:00;59,90;6;Cupom de Desconto;Cupom;1;611342;1982-09-25;RS;
2011-02-08 20:10:00;738,00;2;Visa;Cartão de Crédito;4;611347;1972-11-14;SP;
2011-02-14 19:58:00;41,00;1;Boleto Bancário;Boleto Bancário;1;611351;1990-12-27;PE;xptoourFem3
2011-01-31 15:24:00;59,00;1;Boleto Bancário;Boleto Bancário;1;611351;1990-12-27;PE;xptoourFem3
2011-04-12 13:05:00;41,00;1;Boleto Bancário;Boleto Bancário;1;611351;1990-12-27;PE;
2011-02-06 23:24:00;201,00;2;Visa;Cartão de Crédito;5;611355;1983-04-07;SP;xptoourMasc3
2011-02-13 23:18:00;339,00;3;MasterCard;Cartão de Crédito;2;611361;1981-01-08;MA;
2011-03-16 17:41:00;179,00;3;MasterCard;Cartão de Crédito;2;611361;1981-01-08;MA;
2011-02-24 10:24:00;121,00;2;Visa;Cartão de Crédito;6;611362;1992-11-11;ES;xptoourMasc2
2011-08-09 15:52:00;308,90;2;Visa;Cartão de Crédito;5;611363;1968-06-30;RJ;xptolookcpM
2011-04-08 20:00:00;538,90;2;Visa;Cartão de Crédito;1;611366;1981-06-13;MG;xptoLSm2
2011-02-24 14:13:00;104,00;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;xptoourMasc1
2011-01-24 19:43:00;44,25;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;
2011-01-24 19:09:00;44,25;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;
2011-08-13 10:44:00;58,30;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;
2011-08-12 10:45:00;58,30;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;
2011-08-23 06:17:00;58,30;1;Boleto Bancário;Boleto Bancário;1;611368;1994-02-28;BA;
2011-01-21 18:01:00;234,00;2;Visa;Cartão de Crédito;4;611372;1967-04-15;CE;
2011-03-15 17:05:00;104,00;3;MasterCard;Cartão de Crédito;1;611374;1989-03-16;RJ;
2011-03-15 15:39:00;118,00;3;MasterCard;Cartão de Crédito;1;611374;1989-03-16;RJ;
2011-01-24 23:59:00;139,00;2;Visa;Cartão de Crédito;2;611375;1980-07-18;SP;
2011-01-25 00:10:00;89,25;6;Cupom de Desconto;Cupom;1;611375;1980-07-18;SP;
2011-01-21 15:59:00;198,00;1;Boleto Bancário;Boleto Bancário;1;611376;1989-01-27;BA;
2011-01-14 16:37:00;251,00;3;MasterCard;Cartão de Crédito;3;611381;1987-03-17;SP;HiMidia
2011-05-05 17:02:00;249,00;2;Visa;Cartão de Crédito;3;611381;1987-03-17;SP;
2011-04-06 22:33:00;99,00;3;MasterCard;Cartão de Crédito;4;611382;1987-11-28;MT;HiMidia
2011-05-26 00:15:00;99,00;3;MasterCard;Cartão de Crédito;4;611382;1987-11-28;MT;HiMidia
2011-03-29 19:29:00;99,00;3;MasterCard;Cartão de Crédito;3;611382;1987-11-28;MT;HiMidia
2011-08-10 19:20:00;207,00;3;MasterCard;Cartão de Crédito;5;611382;1987-11-28;MT;HiMidia
2011-08-03 00:21:00;246,60;3;MasterCard;Cartão de Crédito;1;611382;1987-11-28;MT;HiMidia
2011-07-06 14:47:00;140,00;3;MasterCard;Cartão de Crédito;3;611382;1987-11-28;MT;HiMidia
2011-06-22 00:40:00;191,00;3;MasterCard;Cartão de Crédito;4;611382;1987-11-28;MT;HiMidia
2011-07-19 08:41:00;220,50;2;Visa;Cartão de Crédito;3;611384;1970-01-21;SP;
2011-03-12 11:01:00;362,00;2;Visa;Cartão de Crédito;3;611384;1970-01-21;SP;ColunaMas1
2011-01-24 09:49:00;279,00;2;Visa;Cartão de Crédito;1;611384;1970-01-21;SP;google
2011-04-24 09:36:00;229,00;2;Visa;Cartão de Crédito;3;611384;1970-01-21;SP;cotacota
2011-05-03 16:36:00;119,90;3;MasterCard;Cartão de Crédito;1;611387;1983-06-28;RR;xptotop10sn
2011-04-29 18:27:00;269,80;2;Visa;Cartão de Crédito;10;611387;1983-06-28;RR;xptotop10sn
2011-01-27 17:05:00;297,00;2;Visa;Cartão de Crédito;10;611387;1983-06-28;RR;xptoourMasc1
2011-08-26 11:56:00;204,60;3;MasterCard;Cartão de Crédito;5;611387;1983-06-28;RR;
2011-01-27 16:51:00;121,00;2;Visa;Cartão de Crédito;1;611392;1988-04-23;PR;
2011-01-11 16:08:00;219,00;2;Visa;Cartão de Crédito;10;611398;1975-06-18;RS;
2011-03-19 13:22:00;199,00;2;Visa;Cartão de Crédito;3;611402;1987-03-28;PB;MuccaClub
2011-02-16 11:03:00;527,00;3;MasterCard;Cartão de Crédito;10;611405;1981-08-28;RS;xptosBanner/
2011-02-16 11:10:00;501,00;3;MasterCard;Cartão de Crédito;10;611405;1981-08-28;RS;xptosBanner/
2011-03-15 08:40:00;178,00;1;Boleto Bancário;Boleto Bancário;1;611410;1982-02-27;PI;xptoourfembrckj
2011-02-26 19:43:00;199,00;2;Visa;Cartão de Crédito;9;611410;1982-02-27;PI;ColunaFem2
2011-05-01 19:01:00;289,00;2;Visa;Cartão de Crédito;4;611415;1987-09-26;PR;
2011-07-24 10:50:00;289,30;2;Visa;Cartão de Crédito;7;611415;1987-09-26;PR;
2011-07-21 14:28:00;322,90;3;MasterCard;Cartão de Crédito;2;611418;1984-04-30;MG;xptockjH
2011-01-17 10:30:00;90,00;6;Cupom de Desconto;Cupom;1;611418;1984-04-30;MG;google
2011-01-17 10:33:00;90,00;6;Cupom de Desconto;Cupom;1;611418;1984-04-30;MG;google
2011-01-10 11:12:00;648,00;3;MasterCard;Cartão de Crédito;3;611422;1954-05-22;ES;google
2011-01-10 14:31:00;139,00;2;Visa;Cartão de Crédito;4;611426;1987-08-19;SP;
2011-01-19 14:57:00;195,00;2;Visa;Cartão de Crédito;1;611426;1987-08-19;SP;
2011-02-23 14:29:00;344,00;2;Visa;Cartão de Crédito;6;611426;1987-08-19;SP;
2011-03-30 16:47:00;354,00;2;Visa;Cartão de Crédito;1;611426;1987-08-19;SP;
2011-08-23 21:41:00;364,20;2;Visa;Cartão de Crédito;4;611426;1987-08-19;SP;Gola
2011-01-10 23:15:00;329,00;3;MasterCard;Cartão de Crédito;10;611427;1969-11-28;PR;
2011-01-13 17:42:00;408,00;3;MasterCard;Cartão de Crédito;10;611427;1969-11-28;PR;
2011-01-25 17:23:00;84,00;3;MasterCard;Cartão de Crédito;1;611427;1969-11-28;PR;AviseMe
2011-01-26 15:30:00;399,00;3;MasterCard;Cartão de Crédito;10;611427;1969-11-28;PR;AviseMe
2011-02-04 00:49:00;349,93;2;Visa;Cartão de Crédito;10;611429;1975-06-06;ES;
2011-01-22 22:04:00;149,00;2;Visa;Cartão de Crédito;7;611431;1977-12-03;MT;HiMidia
2011-01-27 10:06:00;141,00;2;Visa;Cartão de Crédito;6;611431;1977-12-03;MT;xptoourMasc1
2011-01-10 00:29:00;179,00;2;Visa;Cartão de Crédito;6;611431;1977-12-03;MT;google
2011-01-17 23:27:00;179,00;2;Visa;Cartão de Crédito;8;611431;1977-12-03;MT;HiMidia
2011-01-10 03:45:00;399,45;2;Visa;Cartão de Crédito;1;611432;1959-05-15;RJ;google
2011-01-10 04:06:00;119,00;2;Visa;Cartão de Crédito;1;611432;1959-05-15;RJ;google
2011-02-07 22:33:00;304,00;1;Boleto Bancário;Boleto Bancário;1;611436;1990-09-25;DF;google
2011-02-15 13:58:00;548,00;3;MasterCard;Cartão de Crédito;10;611439;1978-01-04;SP;xptoourFem1
2011-01-10 11:28:00;439,00;2;Visa;Cartão de Crédito;10;611439;1978-01-04;SP;google
2011-02-03 10:37:00;41,00;3;MasterCard;Cartão de Crédito;1;611440;1985-06-12;BA;HiMidia
2011-02-02 16:46:00;412,00;2;Visa;Cartão de Crédito;5;611441;1987-08-17;MG;HiMidia
2011-01-10 12:55:00;397,00;2;Visa;Cartão de Crédito;5;611441;1987-08-17;MG;HiMidia
2011-07-27 23:12:00;985,10;2;Visa;Cartão de Crédito;8;611441;1987-08-17;MG;HiMidia
2011-01-11 00:05:00;195,00;2;Visa;Cartão de Crédito;3;611444;1990-11-24;SP;
2011-01-10 13:47:00;224,00;2;Visa;Cartão de Crédito;1;611445;1991-11-05;SP;muccashop
2011-01-10 14:10:00;229,00;1;Boleto Bancário;Boleto Bancário;1;611446;1990-03-14;PE;
2011-01-10 15:33:00;179,00;2;Visa;Cartão de Crédito;4;611449;1979-03-09;RJ;google
2011-01-10 15:58:00;304,00;4;Diners;Cartão de Crédito;10;611450;1973-07-20;SP;
2011-04-20 08:47:00;320,00;3;MasterCard;Cartão de Crédito;5;611451;1990-02-15;RS;xptodmm2
2011-01-10 15:44:00;357,90;3;MasterCard;Cartão de Crédito;1;611452;1961-03-17;CE;
2011-01-10 16:14:00;319,00;3;MasterCard;Cartão de Crédito;10;611454;1954-03-31;SP;xptosBanner/
2011-01-11 18:41:00;299,00;3;MasterCard;Cartão de Crédito;10;611454;1954-03-31;SP;
2011-01-13 19:23:00;299,00;3;MasterCard;Cartão de Crédito;10;611454;1954-03-31;SP;AviseMe
2011-01-10 16:59:00;269,00;2;Visa;Cartão de Crédito;1;611455;1987-05-28;RJ;google
2011-01-10 17:53:00;573,00;1;Boleto Bancário;Boleto Bancário;1;611458;1982-07-25;PA;
2011-01-10 18:32:00;317,00;2;Visa;Cartão de Crédito;6;611459;1989-09-13;RJ;
2011-01-10 19:17:00;171,00;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;google
2011-01-11 11:58:00;171,00;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;
2011-07-28 20:35:00;184,30;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;
2011-07-28 22:14:00;184,30;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;
2011-07-19 07:12:00;139,30;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;
2011-08-23 09:33:00;79,00;1;Boleto Bancário;Boleto Bancário;1;611460;1982-09-28;CE;
2011-01-10 19:46:00;129,00;2;Visa;Cartão de Crédito;1;611461;1976-02-26;BA;
2011-03-03 11:47:00;135,00;2;Visa;Cartão de Crédito;1;611461;1976-02-26;PI;
2011-01-11 22:03:00;99,00;2;Visa;Cartão de Crédito;1;611462;1985-11-26;PR;google
2011-01-10 20:21:00;89,00;6;Cupom de Desconto;Cupom;1;611463;1981-08-14;SP;
2011-02-11 12:35:00;90,00;6;Cupom de Desconto;Cupom;1;611463;1981-08-14;SP;xptoourMasc3
2011-01-10 22:44:00;319,00;2;Visa;Cartão de Crédito;3;611466;1980-03-06;MG;google
2011-01-27 22:59:00;90,00;6;Cupom de Desconto;Cupom;1;611467;1976-09-10;ES;google
2011-01-27 23:16:00;90,00;6;Cupom de Desconto;Cupom;1;611467;1976-09-10;ES;google
2011-01-10 23:57:00;149,00;3;MasterCard;Cartão de Crédito;1;611468;1988-03-29;BA;
2011-01-20 00:55:00;270,00;3;MasterCard;Cartão de Crédito;1;611468;1988-03-29;BA;
2011-01-20 01:21:00;223,00;3;MasterCard;Cartão de Crédito;1;611468;1988-03-29;BA;
2011-01-11 00:17:00;59,00;1;Boleto Bancário;Boleto Bancário;1;611470;1993-08-09;RJ;
2011-01-11 10:26:00;179,00;3;MasterCard;Cartão de Crédito;8;611472;1985-04-16;PI;xptoourNcl
2011-01-11 13:28:00;179,00;3;MasterCard;Cartão de Crédito;7;611472;1985-04-16;PI;
2011-01-11 10:33:00;178,00;3;MasterCard;Cartão de Crédito;8;611474;1967-05-14;RJ;xptoourMasc
2011-01-11 10:55:00;224,19;1;Boleto Bancário;Boleto Bancário;1;611475;1982-08-22;MG;xptoourNcl
2011-01-11 11:08:00;129,00;1;Boleto Bancário;Boleto Bancário;1;611476;1980-09-18;GO;
2011-01-11 11:01:00;119,00;1;Boleto Bancário;Boleto Bancário;1;611476;1980-09-18;GO;
2011-01-11 11:09:00;109,00;2;Visa;Cartão de Crédito;3;611477;1990-01-29;MT;xptoourNcl
2011-02-11 11:25:00;83,00;2;Visa;Cartão de Crédito;3;611477;1990-01-29;MT;xptoourMasc1
2011-01-11 11:11:00;591,50;1;Boleto Bancário;Boleto Bancário;1;611478;1960-03-10;SP;xptoourNcl
2011-01-11 11:38:00;59,00;2;Visa;Cartão de Crédito;2;611479;1992-07-19;TO;google
2011-01-27 07:47:00;41,00;1;Boleto Bancário;Boleto Bancário;1;611479;1992-07-19;TO;
2011-01-11 11:46:00;296,00;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptoourNcl
2011-02-10 09:30:00;358,00;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptoourNcl1
2011-06-01 14:33:00;367,90;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptojNCL
2011-05-25 09:50:00;448,00;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptorNCL
2011-08-25 08:45:00;555,00;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptockjM
2011-08-26 09:29:00;661,20;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptolooksrecicladosM
2011-06-22 10:27:00;568,00;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;
2011-07-05 10:11:00;1113,50;3;MasterCard;Cartão de Crédito;8;611480;1980-07-16;PA;
2011-08-17 09:54:00;407,60;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptockjmandiM
2011-08-17 10:23:00;267,60;1;Boleto Bancário;Boleto Bancário;1;611480;1980-07-16;PA;xptockjmandiM
2011-01-11 12:01:00;179,00;1;Boleto Bancário;Boleto Bancário;1;611481;1989-05-20;MT;google
2011-01-11 12:27:00;300,00;2;Visa;Cartão de Crédito;5;611482;1967-06-22;PE;xptoourNcl
2011-01-11 12:49:00;89,00;1;Boleto Bancário;Boleto Bancário;1;611483;1966-12-25;SP;
2011-01-11 12:53:00;59,00;3;MasterCard;Cartão de Crédito;1;611484;1963-09-17;SP;xptoourNcl
2011-02-10 11:09:00;119,00;3;MasterCard;Cartão de Crédito;1;611484;1963-09-17;SP;xptoourMasc1
2011-04-20 14:34:00;69,00;3;MasterCard;Cartão de Crédito;1;611484;1963-09-17;SP;xptonkncl
2011-07-06 09:24:00;64,00;3;MasterCard;Cartão de Crédito;0;611484;1963-09-17;SP;google
2011-01-11 13:24:00;178,00;1;Boleto Bancário;Boleto Bancário;1;611486;1979-03-04;RJ;xptoourNcl
2011-01-11 13:42:00;139,00;2;Visa;Cartão de Crédito;1;611487;1966-01-31;SC;xptoourNcl
2011-01-11 23:31:00;139,00;1;Boleto Bancário;Boleto Bancário;1;611487;1966-01-31;SC;xptoourNcl
2011-01-12 23:09:00;139,00;1;Boleto Bancário;Boleto Bancário;1;611487;1966-01-31;SC;xptoourNcl
2011-01-11 13:47:00;119,00;2;Visa;Cartão de Crédito;2;611488;1981-04-23;MG;google
2011-01-11 14:12:00;269,00;2;Visa;Cartão de Crédito;1;611491;1985-09-12;DF;
2011-01-11 14:17:00;59,00;3;MasterCard;Cartão de Crédito;2;611492;1980-01-22;MG;xptosBanner/
2011-01-11 14:45:00;559,00;1;Boleto Bancário;Boleto Bancário;1;611494;1985-11-09;SP;
2011-03-08 07:36:00;254,00;1;Boleto Bancário;Boleto Bancário;1;611494;1985-11-09;SP;xptoourFemrl
2011-02-18 14:16:00;189,00;1;Boleto Bancário;Boleto Bancário;1;611494;1985-11-09;SP;xptoourFem1
2011-01-11 14:59:00;269,00;1;Boleto Bancário;Boleto Bancário;1;611495;1988-10-09;SC;google
2011-01-11 16:48:00;199,00;3;MasterCard;Cartão de Crédito;3;611495;1988-10-09;SC;
2011-01-11 15:03:00;1722,00;2;Visa;Cartão de Crédito;10;611496;1989-09-18;RS;
2011-02-14 09:03:00;1113,00;1;Boleto Bancário;Boleto Bancário;1;611496;1989-09-18;RS;xptoourFem1
2011-02-21 09:22:00;394,00;1;Boleto Bancário;Boleto Bancário;1;611496;1989-09-18;RS;xptoourFem1
2011-03-24 11:18:00;1655,00;1;Boleto Bancário;Boleto Bancário;1;611496;1989-09-18;RS;xptoourceprlckj
2011-01-11 15:19:00;294,00;1;Boleto Bancário;Boleto Bancário;1;611498;1977-05-18;DF;google
2011-01-11 15:26:00;294,00;3;MasterCard;Cartão de Crédito;10;611498;1977-05-18;DF;google
2011-01-11 15:34:00;229,00;2;Visa;Cartão de Crédito;3;611499;1963-07-06;RS;
2011-01-11 16:12:00;140,00;2;Visa;Cartão de Crédito;6;611500;2011-07-26;RJ;xptoourNcl
2011-01-11 15:55:00;140,00;2;Visa;Cartão de Crédito;5;611500;2011-07-26;RJ;xptoourNcl
2011-01-12 13:50:00;140,00;2;Visa;Cartão de Crédito;7;611500;2011-07-26;RJ;AviseMe
2011-01-11 16:03:00;139,00;2;Visa;Cartão de Crédito;6;611501;1979-10-26;SP;
2011-01-13 18:43:00;178,00;2;Visa;Cartão de Crédito;4;611502;1981-06-27;PA;
2011-01-11 16:40:00;443,00;3;MasterCard;Cartão de Crédito;2;611503;1987-04-18;SP;
2011-01-17 21:04:00;451,00;2;Visa;Cartão de Crédito;2;611503;1987-04-18;SP;
2011-01-15 20:43:00;209,93;2;Visa;Cartão de Crédito;7;611505;1990-11-22;GO;
2011-01-11 16:45:00;199,00;3;MasterCard;Cartão de Crédito;5;611506;1975-11-11;PR;xptoourNcl
2011-01-11 16:53:00;228,65;3;MasterCard;Cartão de Crédito;2;611507;1979-04-11;SP;visavale
2011-01-11 17:10:00;824,90;2;Visa;Cartão de Crédito;6;611509;1970-03-12;SP;google
2011-01-11 17:35:00;170,00;1;Boleto Bancário;Boleto Bancário;1;611510;1989-09-25;RJ;google
2011-01-14 17:17:00;170,00;1;Boleto Bancário;Boleto Bancário;1;611510;1989-09-25;RJ;google
2011-01-11 18:01:00;278,20;1;Boleto Bancário;Boleto Bancário;1;611511;1981-11-28;RJ;
2011-01-19 11:29:00;278,20;1;Boleto Bancário;Boleto Bancário;1;611511;1981-11-28;RJ;
2011-01-18 20:59:00;278,20;1;Boleto Bancário;Boleto Bancário;1;611511;1981-11-28;RJ;HiMidia
